,filename,partition,semantic_label,numeric_label
6811,06811.png,train,petronas_towers,1
6812,06812.png,train,rialto_bridge,2
6813,06813.png,train,museu_nacional_dart_de_catalunya,3
6814,06814.png,train,pantheon,4
6815,06815.png,train,hofburg_imperial_palace,5
6816,06816.png,train,berlin_cathedral,6
6817,06817.png,train,hagia_sophia,7
6818,06818.png,train,gaudi_casa_batllo_barcelona,8
6819,06819.png,train,st_stephen_cathedral_vienna,9
6820,06820.png,train,colosseum,0
6821,06821.png,train,petronas_towers,1
6822,06822.png,train,rialto_bridge,2
6823,06823.png,train,museu_nacional_dart_de_catalunya,3
6824,06824.png,train,pantheon,4
6825,06825.png,train,hofburg_imperial_palace,5
6826,06826.png,train,berlin_cathedral,6
6827,06827.png,train,hagia_sophia,7
6828,06828.png,train,gaudi_casa_batllo_barcelona,8
6829,06829.png,train,st_stephen_cathedral_vienna,9
6830,06830.png,train,colosseum,0
6831,06831.png,train,petronas_towers,1
6832,06832.png,train,rialto_bridge,2
6833,06833.png,train,museu_nacional_dart_de_catalunya,3
6834,06834.png,train,pantheon,4
6835,06835.png,train,hofburg_imperial_palace,5
6836,06836.png,train,berlin_cathedral,6
6837,06837.png,train,hagia_sophia,7
6838,06838.png,train,gaudi_casa_batllo_barcelona,8
6839,06839.png,train,st_stephen_cathedral_vienna,9
6840,06840.png,train,colosseum,0
6841,06841.png,train,petronas_towers,1
6842,06842.png,train,rialto_bridge,2
6843,06843.png,train,museu_nacional_dart_de_catalunya,3
6844,06844.png,train,pantheon,4
6845,06845.png,train,hofburg_imperial_palace,5
6846,06846.png,train,berlin_cathedral,6
6847,06847.png,train,hagia_sophia,7
6848,06848.png,train,gaudi_casa_batllo_barcelona,8
6849,06849.png,train,st_stephen_cathedral_vienna,9
6850,06850.png,train,colosseum,0
6851,06851.png,train,petronas_towers,1
6852,06852.png,train,rialto_bridge,2
6853,06853.png,train,museu_nacional_dart_de_catalunya,3
6854,06854.png,train,pantheon,4
6855,06855.png,train,hofburg_imperial_palace,5
6856,06856.png,train,berlin_cathedral,6
6857,06857.png,train,hagia_sophia,7
6858,06858.png,train,gaudi_casa_batllo_barcelona,8
6859,06859.png,train,st_stephen_cathedral_vienna,9
6860,06860.png,train,colosseum,0
6861,06861.png,train,petronas_towers,1
6862,06862.png,train,rialto_bridge,2
6863,06863.png,train,museu_nacional_dart_de_catalunya,3
6864,06864.png,train,pantheon,4
6865,06865.png,train,hofburg_imperial_palace,5
6866,06866.png,train,berlin_cathedral,6
6867,06867.png,train,hagia_sophia,7
6868,06868.png,train,gaudi_casa_batllo_barcelona,8
6869,06869.png,train,st_stephen_cathedral_vienna,9
6870,06870.png,train,colosseum,0
6871,06871.png,train,petronas_towers,1
6872,06872.png,train,rialto_bridge,2
6873,06873.png,train,museu_nacional_dart_de_catalunya,3
6874,06874.png,train,pantheon,4
6875,06875.png,train,hofburg_imperial_palace,5
6876,06876.png,train,berlin_cathedral,6
6877,06877.png,train,hagia_sophia,7
6878,06878.png,train,gaudi_casa_batllo_barcelona,8
6879,06879.png,train,st_stephen_cathedral_vienna,9
6880,06880.png,train,colosseum,0
6881,06881.png,train,petronas_towers,1
6882,06882.png,train,rialto_bridge,2
6883,06883.png,train,museu_nacional_dart_de_catalunya,3
6884,06884.png,train,pantheon,4
6885,06885.png,train,hofburg_imperial_palace,5
6886,06886.png,train,berlin_cathedral,6
6887,06887.png,train,hagia_sophia,7
6888,06888.png,train,gaudi_casa_batllo_barcelona,8
6889,06889.png,train,st_stephen_cathedral_vienna,9
6890,06890.png,train,colosseum,0
6891,06891.png,train,petronas_towers,1
6892,06892.png,train,rialto_bridge,2
6893,06893.png,train,museu_nacional_dart_de_catalunya,3
6894,06894.png,train,pantheon,4
6895,06895.png,train,hofburg_imperial_palace,5
6896,06896.png,train,berlin_cathedral,6
6897,06897.png,train,hagia_sophia,7
6898,06898.png,train,gaudi_casa_batllo_barcelona,8
6899,06899.png,train,st_stephen_cathedral_vienna,9
6900,06900.png,train,colosseum,0
6901,06901.png,train,petronas_towers,1
6902,06902.png,train,rialto_bridge,2
6903,06903.png,train,museu_nacional_dart_de_catalunya,3
6904,06904.png,train,pantheon,4
6905,06905.png,train,hofburg_imperial_palace,5
6906,06906.png,train,berlin_cathedral,6
6907,06907.png,train,hagia_sophia,7
6908,06908.png,train,gaudi_casa_batllo_barcelona,8
6909,06909.png,train,st_stephen_cathedral_vienna,9
6910,06910.png,train,colosseum,0
6911,06911.png,train,petronas_towers,1
6912,06912.png,train,rialto_bridge,2
6913,06913.png,train,museu_nacional_dart_de_catalunya,3
6914,06914.png,train,pantheon,4
6915,06915.png,train,hofburg_imperial_palace,5
6916,06916.png,train,berlin_cathedral,6
6917,06917.png,train,hagia_sophia,7
6918,06918.png,train,gaudi_casa_batllo_barcelona,8
6919,06919.png,train,st_stephen_cathedral_vienna,9
6920,06920.png,train,colosseum,0
6921,06921.png,train,petronas_towers,1
6922,06922.png,train,rialto_bridge,2
6923,06923.png,train,museu_nacional_dart_de_catalunya,3
6924,06924.png,train,pantheon,4
6925,06925.png,train,hofburg_imperial_palace,5
6926,06926.png,train,berlin_cathedral,6
6927,06927.png,train,hagia_sophia,7
6928,06928.png,train,gaudi_casa_batllo_barcelona,8
6929,06929.png,train,st_stephen_cathedral_vienna,9
6930,06930.png,train,colosseum,0
6931,06931.png,train,petronas_towers,1
6932,06932.png,train,rialto_bridge,2
6933,06933.png,train,museu_nacional_dart_de_catalunya,3
6934,06934.png,train,pantheon,4
6935,06935.png,train,hofburg_imperial_palace,5
6936,06936.png,train,berlin_cathedral,6
6937,06937.png,train,hagia_sophia,7
6938,06938.png,train,gaudi_casa_batllo_barcelona,8
6939,06939.png,train,st_stephen_cathedral_vienna,9
6940,06940.png,train,colosseum,0
6941,06941.png,train,petronas_towers,1
6942,06942.png,train,rialto_bridge,2
6943,06943.png,train,museu_nacional_dart_de_catalunya,3
6944,06944.png,train,pantheon,4
6945,06945.png,train,hofburg_imperial_palace,5
6946,06946.png,train,berlin_cathedral,6
6947,06947.png,train,hagia_sophia,7
6948,06948.png,train,gaudi_casa_batllo_barcelona,8
6949,06949.png,train,st_stephen_cathedral_vienna,9
6950,06950.png,train,colosseum,0
6951,06951.png,train,petronas_towers,1
6952,06952.png,train,rialto_bridge,2
6953,06953.png,train,museu_nacional_dart_de_catalunya,3
6954,06954.png,train,pantheon,4
6955,06955.png,train,hofburg_imperial_palace,5
6956,06956.png,train,berlin_cathedral,6
6957,06957.png,train,hagia_sophia,7
6958,06958.png,train,gaudi_casa_batllo_barcelona,8
6959,06959.png,train,st_stephen_cathedral_vienna,9
6960,06960.png,train,colosseum,0
6961,06961.png,train,petronas_towers,1
6962,06962.png,train,rialto_bridge,2
6963,06963.png,train,museu_nacional_dart_de_catalunya,3
6964,06964.png,train,pantheon,4
6965,06965.png,train,hofburg_imperial_palace,5
6966,06966.png,train,berlin_cathedral,6
6967,06967.png,train,hagia_sophia,7
6968,06968.png,train,gaudi_casa_batllo_barcelona,8
6969,06969.png,train,st_stephen_cathedral_vienna,9
6970,06970.png,train,colosseum,0
6971,06971.png,train,petronas_towers,1
6972,06972.png,train,rialto_bridge,2
6973,06973.png,train,museu_nacional_dart_de_catalunya,3
6974,06974.png,train,pantheon,4
6975,06975.png,train,hofburg_imperial_palace,5
6976,06976.png,train,berlin_cathedral,6
6977,06977.png,train,hagia_sophia,7
6978,06978.png,train,gaudi_casa_batllo_barcelona,8
6979,06979.png,train,st_stephen_cathedral_vienna,9
6980,06980.png,train,colosseum,0
6981,06981.png,train,petronas_towers,1
6982,06982.png,train,rialto_bridge,2
6983,06983.png,train,museu_nacional_dart_de_catalunya,3
6984,06984.png,train,pantheon,4
6985,06985.png,train,hofburg_imperial_palace,5
6986,06986.png,train,berlin_cathedral,6
6987,06987.png,train,hagia_sophia,7
6988,06988.png,train,gaudi_casa_batllo_barcelona,8
6989,06989.png,train,st_stephen_cathedral_vienna,9
6990,06990.png,train,colosseum,0
6991,06991.png,train,petronas_towers,1
6992,06992.png,train,rialto_bridge,2
6993,06993.png,train,museu_nacional_dart_de_catalunya,3
6994,06994.png,train,pantheon,4
6995,06995.png,train,hofburg_imperial_palace,5
6996,06996.png,train,berlin_cathedral,6
6997,06997.png,train,hagia_sophia,7
6998,06998.png,train,gaudi_casa_batllo_barcelona,8
6999,06999.png,train,st_stephen_cathedral_vienna,9
7000,07000.png,train,colosseum,0
7001,07001.png,train,petronas_towers,1
7002,07002.png,train,rialto_bridge,2
7003,07003.png,train,museu_nacional_dart_de_catalunya,3
7004,07004.png,train,pantheon,4
7005,07005.png,train,hofburg_imperial_palace,5
7006,07006.png,train,berlin_cathedral,6
7007,07007.png,train,hagia_sophia,7
7008,07008.png,train,gaudi_casa_batllo_barcelona,8
7009,07009.png,train,st_stephen_cathedral_vienna,9
7010,07010.png,train,colosseum,0
7011,07011.png,train,petronas_towers,1
7012,07012.png,train,rialto_bridge,2
7013,07013.png,train,museu_nacional_dart_de_catalunya,3
7014,07014.png,train,pantheon,4
7015,07015.png,train,hofburg_imperial_palace,5
7016,07016.png,train,berlin_cathedral,6
7017,07017.png,train,hagia_sophia,7
7018,07018.png,train,gaudi_casa_batllo_barcelona,8
7019,07019.png,train,st_stephen_cathedral_vienna,9
7020,07020.png,train,colosseum,0
7021,07021.png,train,petronas_towers,1
7022,07022.png,train,rialto_bridge,2
7023,07023.png,train,museu_nacional_dart_de_catalunya,3
7024,07024.png,train,pantheon,4
7025,07025.png,train,hofburg_imperial_palace,5
7026,07026.png,train,berlin_cathedral,6
7027,07027.png,train,hagia_sophia,7
7028,07028.png,train,gaudi_casa_batllo_barcelona,8
7029,07029.png,train,st_stephen_cathedral_vienna,9
7030,07030.png,train,colosseum,0
7031,07031.png,train,petronas_towers,1
7032,07032.png,train,rialto_bridge,2
7033,07033.png,train,museu_nacional_dart_de_catalunya,3
7034,07034.png,train,pantheon,4
7035,07035.png,train,hofburg_imperial_palace,5
7036,07036.png,train,berlin_cathedral,6
7037,07037.png,train,hagia_sophia,7
7038,07038.png,train,gaudi_casa_batllo_barcelona,8
7039,07039.png,train,st_stephen_cathedral_vienna,9
7040,07040.png,train,colosseum,0
7041,07041.png,train,petronas_towers,1
7042,07042.png,train,rialto_bridge,2
7043,07043.png,train,museu_nacional_dart_de_catalunya,3
7044,07044.png,train,pantheon,4
7045,07045.png,train,hofburg_imperial_palace,5
7046,07046.png,train,berlin_cathedral,6
7047,07047.png,train,hagia_sophia,7
7048,07048.png,train,gaudi_casa_batllo_barcelona,8
7049,07049.png,train,st_stephen_cathedral_vienna,9
7050,07050.png,train,colosseum,0
7051,07051.png,train,petronas_towers,1
7052,07052.png,train,rialto_bridge,2
7053,07053.png,train,museu_nacional_dart_de_catalunya,3
7054,07054.png,train,pantheon,4
7055,07055.png,train,hofburg_imperial_palace,5
7056,07056.png,train,berlin_cathedral,6
7057,07057.png,train,hagia_sophia,7
7058,07058.png,train,gaudi_casa_batllo_barcelona,8
7059,07059.png,train,st_stephen_cathedral_vienna,9
7060,07060.png,train,colosseum,0
7061,07061.png,train,petronas_towers,1
7062,07062.png,train,rialto_bridge,2
7063,07063.png,train,museu_nacional_dart_de_catalunya,3
7064,07064.png,train,pantheon,4
7065,07065.png,train,hofburg_imperial_palace,5
7066,07066.png,train,berlin_cathedral,6
7067,07067.png,train,hagia_sophia,7
7068,07068.png,train,gaudi_casa_batllo_barcelona,8
7069,07069.png,train,st_stephen_cathedral_vienna,9
7070,07070.png,train,colosseum,0
7071,07071.png,train,petronas_towers,1
7072,07072.png,train,rialto_bridge,2
7073,07073.png,train,museu_nacional_dart_de_catalunya,3
7074,07074.png,train,pantheon,4
7075,07075.png,train,hofburg_imperial_palace,5
7076,07076.png,train,berlin_cathedral,6
7077,07077.png,train,hagia_sophia,7
7078,07078.png,train,gaudi_casa_batllo_barcelona,8
7079,07079.png,train,st_stephen_cathedral_vienna,9
7080,07080.png,train,colosseum,0
7081,07081.png,train,petronas_towers,1
7082,07082.png,train,rialto_bridge,2
7083,07083.png,train,museu_nacional_dart_de_catalunya,3
7084,07084.png,train,pantheon,4
7085,07085.png,train,hofburg_imperial_palace,5
7086,07086.png,train,berlin_cathedral,6
7087,07087.png,train,hagia_sophia,7
7088,07088.png,train,gaudi_casa_batllo_barcelona,8
7089,07089.png,train,st_stephen_cathedral_vienna,9
7090,07090.png,train,colosseum,0
7091,07091.png,train,petronas_towers,1
7092,07092.png,train,rialto_bridge,2
7093,07093.png,train,museu_nacional_dart_de_catalunya,3
7094,07094.png,train,pantheon,4
7095,07095.png,train,hofburg_imperial_palace,5
7096,07096.png,train,berlin_cathedral,6
7097,07097.png,train,hagia_sophia,7
7098,07098.png,train,gaudi_casa_batllo_barcelona,8
7099,07099.png,train,st_stephen_cathedral_vienna,9
7100,07100.png,train,colosseum,0
7101,07101.png,train,petronas_towers,1
7102,07102.png,train,rialto_bridge,2
7103,07103.png,train,museu_nacional_dart_de_catalunya,3
7104,07104.png,train,pantheon,4
7105,07105.png,train,hofburg_imperial_palace,5
7106,07106.png,train,berlin_cathedral,6
7107,07107.png,train,hagia_sophia,7
7108,07108.png,train,gaudi_casa_batllo_barcelona,8
7109,07109.png,train,st_stephen_cathedral_vienna,9
7110,07110.png,train,colosseum,0
7111,07111.png,train,petronas_towers,1
7112,07112.png,train,rialto_bridge,2
7113,07113.png,train,museu_nacional_dart_de_catalunya,3
7114,07114.png,train,pantheon,4
7115,07115.png,train,hofburg_imperial_palace,5
7116,07116.png,train,berlin_cathedral,6
7117,07117.png,train,hagia_sophia,7
7118,07118.png,train,gaudi_casa_batllo_barcelona,8
7119,07119.png,train,st_stephen_cathedral_vienna,9
7120,07120.png,train,colosseum,0
7121,07121.png,train,petronas_towers,1
7122,07122.png,train,rialto_bridge,2
7123,07123.png,train,museu_nacional_dart_de_catalunya,3
7124,07124.png,train,pantheon,4
7125,07125.png,train,hofburg_imperial_palace,5
7126,07126.png,train,berlin_cathedral,6
7127,07127.png,train,hagia_sophia,7
7128,07128.png,train,gaudi_casa_batllo_barcelona,8
7129,07129.png,train,st_stephen_cathedral_vienna,9
7130,07130.png,train,colosseum,0
7131,07131.png,train,petronas_towers,1
7132,07132.png,train,rialto_bridge,2
7133,07133.png,train,museu_nacional_dart_de_catalunya,3
7134,07134.png,train,pantheon,4
7135,07135.png,train,hofburg_imperial_palace,5
7136,07136.png,train,berlin_cathedral,6
7137,07137.png,train,hagia_sophia,7
7138,07138.png,train,gaudi_casa_batllo_barcelona,8
7139,07139.png,train,st_stephen_cathedral_vienna,9
7140,07140.png,train,colosseum,0
7141,07141.png,train,petronas_towers,1
7142,07142.png,train,rialto_bridge,2
7143,07143.png,train,museu_nacional_dart_de_catalunya,3
7144,07144.png,train,pantheon,4
7145,07145.png,train,hofburg_imperial_palace,5
7146,07146.png,train,berlin_cathedral,6
7147,07147.png,train,hagia_sophia,7
7148,07148.png,train,gaudi_casa_batllo_barcelona,8
7149,07149.png,train,st_stephen_cathedral_vienna,9
7150,07150.png,train,colosseum,0
7151,07151.png,train,petronas_towers,1
7152,07152.png,train,rialto_bridge,2
7153,07153.png,train,museu_nacional_dart_de_catalunya,3
7154,07154.png,train,pantheon,4
7155,07155.png,train,hofburg_imperial_palace,5
7156,07156.png,train,berlin_cathedral,6
7157,07157.png,train,hagia_sophia,7
7158,07158.png,train,gaudi_casa_batllo_barcelona,8
7159,07159.png,train,st_stephen_cathedral_vienna,9
7160,07160.png,train,colosseum,0
7161,07161.png,train,petronas_towers,1
7162,07162.png,train,rialto_bridge,2
7163,07163.png,train,museu_nacional_dart_de_catalunya,3
7164,07164.png,train,pantheon,4
7165,07165.png,train,hofburg_imperial_palace,5
7166,07166.png,train,berlin_cathedral,6
7167,07167.png,train,hagia_sophia,7
7168,07168.png,train,gaudi_casa_batllo_barcelona,8
7169,07169.png,train,st_stephen_cathedral_vienna,9
7170,07170.png,train,colosseum,0
7171,07171.png,train,petronas_towers,1
7172,07172.png,train,rialto_bridge,2
7173,07173.png,train,museu_nacional_dart_de_catalunya,3
7174,07174.png,train,pantheon,4
7175,07175.png,train,hofburg_imperial_palace,5
7176,07176.png,train,berlin_cathedral,6
7177,07177.png,train,hagia_sophia,7
7178,07178.png,train,gaudi_casa_batllo_barcelona,8
7179,07179.png,train,st_stephen_cathedral_vienna,9
7180,07180.png,train,colosseum,0
7181,07181.png,train,petronas_towers,1
7182,07182.png,train,rialto_bridge,2
7183,07183.png,train,museu_nacional_dart_de_catalunya,3
7184,07184.png,train,pantheon,4
7185,07185.png,train,hofburg_imperial_palace,5
7186,07186.png,train,berlin_cathedral,6
7187,07187.png,train,hagia_sophia,7
7188,07188.png,train,gaudi_casa_batllo_barcelona,8
7189,07189.png,train,st_stephen_cathedral_vienna,9
7190,07190.png,train,colosseum,0
7191,07191.png,train,petronas_towers,1
7192,07192.png,train,rialto_bridge,2
7193,07193.png,train,museu_nacional_dart_de_catalunya,3
7194,07194.png,train,pantheon,4
7195,07195.png,train,hofburg_imperial_palace,5
7196,07196.png,train,berlin_cathedral,6
7197,07197.png,train,hagia_sophia,7
7198,07198.png,train,gaudi_casa_batllo_barcelona,8
7199,07199.png,train,st_stephen_cathedral_vienna,9
7200,07200.png,train,colosseum,0
7201,07201.png,train,petronas_towers,1
7202,07202.png,train,rialto_bridge,2
7203,07203.png,train,museu_nacional_dart_de_catalunya,3
7204,07204.png,train,pantheon,4
7205,07205.png,train,hofburg_imperial_palace,5
7206,07206.png,train,berlin_cathedral,6
7207,07207.png,train,hagia_sophia,7
7208,07208.png,train,gaudi_casa_batllo_barcelona,8
7209,07209.png,train,st_stephen_cathedral_vienna,9
7210,07210.png,train,colosseum,0
7211,07211.png,train,petronas_towers,1
7212,07212.png,train,rialto_bridge,2
7213,07213.png,train,museu_nacional_dart_de_catalunya,3
7214,07214.png,train,pantheon,4
7215,07215.png,train,hofburg_imperial_palace,5
7216,07216.png,train,berlin_cathedral,6
7217,07217.png,train,hagia_sophia,7
7218,07218.png,train,gaudi_casa_batllo_barcelona,8
7219,07219.png,train,st_stephen_cathedral_vienna,9
7220,07220.png,train,colosseum,0
7221,07221.png,train,petronas_towers,1
7222,07222.png,train,rialto_bridge,2
7223,07223.png,train,museu_nacional_dart_de_catalunya,3
7224,07224.png,train,pantheon,4
7225,07225.png,train,hofburg_imperial_palace,5
7226,07226.png,train,berlin_cathedral,6
7227,07227.png,train,hagia_sophia,7
7228,07228.png,train,gaudi_casa_batllo_barcelona,8
7229,07229.png,train,st_stephen_cathedral_vienna,9
7230,07230.png,train,colosseum,0
7231,07231.png,train,petronas_towers,1
7232,07232.png,train,rialto_bridge,2
7233,07233.png,train,museu_nacional_dart_de_catalunya,3
7234,07234.png,train,pantheon,4
7235,07235.png,train,hofburg_imperial_palace,5
7236,07236.png,train,berlin_cathedral,6
7237,07237.png,train,hagia_sophia,7
7238,07238.png,train,gaudi_casa_batllo_barcelona,8
7239,07239.png,train,st_stephen_cathedral_vienna,9
7240,07240.png,train,colosseum,0
7241,07241.png,train,petronas_towers,1
7242,07242.png,train,rialto_bridge,2
7243,07243.png,train,museu_nacional_dart_de_catalunya,3
7244,07244.png,train,pantheon,4
7245,07245.png,train,hofburg_imperial_palace,5
7246,07246.png,train,berlin_cathedral,6
7247,07247.png,train,hagia_sophia,7
7248,07248.png,train,gaudi_casa_batllo_barcelona,8
7249,07249.png,train,st_stephen_cathedral_vienna,9
7250,07250.png,train,colosseum,0
